Num   y   M   d   h   min   s   ms      T_raw   T_C   Hum_raw   Hum_% 
11423   2022   12   20   11   13   25   377      6191   22.21   1478   48.68


11424   2022   12   20   11   13   25   778      6190   22.2   1478   48.68


11425   2022   12   20   11   13   26   179      6190   22.2   1478   48.68


11426   2022   12   20   11   13   26   580      6190   22.2   1478   48.68


11427   2022   12   20   11   13   26   981      6191   22.21   1478   48.68


11428   2022   12   20   11   13   27   383      6190   22.2   1478   48.68


11429   2022   12   20   11   13   27   784      6192   22.22   1478   48.68


11430   2022   12   20   11   13   28   185      6192   22.22   1477   48.65


11431   2022   12   20   11   13   28   586      6191   22.21   1477   48.65


11432   2022   12   20   11   13   28   987      6193   22.23   1477   48.65


11433   2022   12   20   11   13   29   388      6192   22.22   1478   48.68


11434   2022   12   20   11   13   29   389      6192   22.22   1477   48.65


11435   2022   12   20   11   13   29   790      6192   22.22   1477   48.65


11436   2022   12   20   11   13   30   191      6192   22.22   1477   48.65


11437   2022   12   20   11   13   30   593      6193   22.23   1477   48.65


11438   2022   12   20   11   13   30   994      6193   22.23   1477   48.65


11439   2022   12   20   11   13   31   395      6192   22.22   1477   48.65


11440   2022   12   20   11   13   31   796      6192   22.22   1477   48.65


11441   2022   12   20   11   13   32   197      6194   22.24   1476   48.62


11442   2022   12   20   11   13   32   599      6192   22.22   1476   48.62


11443   2022   12   20   11   13   32   1000      6193   22.23   1476   48.62


11444   2022   12   20   11   13   33   400      6192   22.22   1476   48.62


11445   2022   12   20   11   13   33   801      6192   22.22   1476   48.62


11446   2022   12   20   11   13   34   202      6192   22.22   1477   48.65


11447   2022   12   20   11   13   34   603      6192   22.22   1477   48.65


11448   2022   12   20   11   13   35   4      6193   22.23   1476   48.62


11449   2022   12   20   11   13   35   4      6192   22.22   1476   48.62


11450   2022   12   20   11   13   35   405      6192   22.22   1476   48.62


11451   2022   12   20   11   13   35   806      6192   22.22   1476   48.62


11452   2022   12   20   11   13   36   207      6193   22.23   1477   48.65


11453   2022   12   20   11   13   36   608      6193   22.23   1477   48.65


11454   2022   12   20   11   13   37   9      6192   22.22   1476   48.62


11455   2022   12   20   11   13   37   410      6193   22.23   1476   48.62


11456   2022   12   20   11   13   37   811      6192   22.22   1476   48.62


11457   2022   12   20   11   13   38   212      6192   22.22   1476   48.62


11458   2022   12   20   11   13   38   614      6193   22.23   1476   48.62


11459   2022   12   20   11   13   39   15      6191   22.21   1476   48.62


11460   2022   12   20   11   13   39   415      6192   22.22   1476   48.62


11461   2022   12   20   11   13   39   817      6192   22.22   1476   48.62


11462   2022   12   20   11   13   40   218      6192   22.22   1476   48.62


11463   2022   12   20   11   13   40   619      6192   22.22   1477   48.65


11464   2022   12   20   11   13   40   620      6193   22.23   1477   48.65


11465   2022   12   20   11   13   41   21      6193   22.23   1476   48.62


11466   2022   12   20   11   13   41   422      6192   22.22   1476   48.62


11467   2022   12   20   11   13   41   823      6192   22.22   1476   48.62


11468   2022   12   20   11   13   42   225      6192   22.22   1476   48.62


11469   2022   12   20   11   13   42   626      6193   22.23   1477   48.65


11470   2022   12   20   11   13   43   27      6192   22.22   1476   48.62


11471   2022   12   20   11   13   43   428      6192   22.22   1476   48.62


11472   2022   12   20   11   13   43   830      6194   22.24   1476   48.62


11473   2022   12   20   11   13   44   231      6193   22.23   1477   48.65


11474   2022   12   20   11   13   44   632      6192   22.22   1476   48.62


11475   2022   12   20   11   13   45   33      6194   22.24   1476   48.62


11476   2022   12   20   11   13   45   433      6194   22.24   1476   48.62


11477   2022   12   20   11   13   45   834      6194   22.24   1476   48.62


11478   2022   12   20   11   13   46   235      6194   22.24   1477   48.65


11479   2022   12   20   11   13   46   235      6195   22.25   1476   48.62


11480   2022   12   20   11   13   46   636      6195   22.25   1476   48.62


11481   2022   12   20   11   13   47   37      6196   22.26   1476   48.62


11482   2022   12   20   11   13   47   438      6194   22.24   1476   48.62


11483   2022   12   20   11   13   47   839      6196   22.26   1476   48.62


11484   2022   12   20   11   13   48   241      6196   22.26   1476   48.62


11485   2022   12   20   11   13   48   642      6196   22.26   1476   48.62


11486   2022   12   20   11   13   49   43      6197   22.27   1475   48.59


11487   2022   12   20   11   13   49   444      6197   22.27   1475   48.59


11488   2022   12   20   11   13   49   845      6196   22.26   1475   48.59


11489   2022   12   20   11   13   50   246      6196   22.26   1475   48.59


11490   2022   12   20   11   13   50   647      6197   22.27   1474   48.55


11491   2022   12   20   11   13   51   48      6196   22.26   1474   48.55


11492   2022   12   20   11   13   51   449      6197   22.27   1474   48.55


11493   2022   12   20   11   13   51   850      6197   22.27   1475   48.59


11494   2022   12   20   11   13   51   850      6196   22.26   1474   48.55


11495   2022   12   20   11   13   52   251      6197   22.27   1474   48.55


11496   2022   12   20   11   13   52   652      6196   22.26   1474   48.55


11497   2022   12   20   11   13   53   53      6197   22.27   1474   48.55


11498   2022   12   20   11   13   53   455      6196   22.26   1474   48.55


11499   2022   12   20   11   13   53   856      6196   22.26   1473   48.52


11500   2022   12   20   11   13   54   257      6197   22.27   1474   48.55


11501   2022   12   20   11   13   54   658      6198   22.28   1474   48.56


11502   2022   12   20   11   13   55   59      6196   22.26   1473   48.52


11503   2022   12   20   11   13   55   460      6196   22.26   1474   48.55


11504   2022   12   20   11   13   55   861      6197   22.27   1474   48.55


11505   2022   12   20   11   13   56   262      6198   22.28   1474   48.56


11506   2022   12   20   11   13   56   663      6197   22.27   1474   48.55


11507   2022   12   20   11   13   57   64      6197   22.27   1474   48.55


11508   2022   12   20   11   13   57   465      6196   22.26   1473   48.52


11509   2022   12   20   11   13   57   465      6196   22.26   1474   48.55


11510   2022   12   20   11   13   57   867      6196   22.26   1473   48.52


11511   2022   12   20   11   13   58   268      6195   22.25   1474   48.55


11512   2022   12   20   11   13   58   669      6196   22.26   1474   48.55


11513   2022   12   20   11   13   59   70      6195   22.25   1473   48.52


11514   2022   12   20   11   13   59   471      6196   22.26   1472   48.49


11515   2022   12   20   11   13   59   872      6195   22.25   1472   48.49


11516   2022   12   20   11   14   0   273      6194   22.24   1472   48.49


11517   2022   12   20   11   14   0   674      6196   22.26   1473   48.52


11518   2022   12   20   11   14   1   74      6196   22.26   1472   48.49


11519   2022   12   20   11   14   1   475      6196   22.26   1473   48.52


11520   2022   12   20   11   14   1   876      6195   22.25   1473   48.52


11521   2022   12   20   11   14   2   277      6196   22.26   1472   48.49


11522   2022   12   20   11   14   2   677      6197   22.27   1472   48.49


11523   2022   12   20   11   14   3   78      6197   22.27   1472   48.49


11524   2022   12   20   11   14   3   78      6197   22.27   1472   48.49


11525   2022   12   20   11   14   3   479      6198   22.28   1472   48.49


11526   2022   12   20   11   14   3   880      6200   22.3   1472   48.49


11527   2022   12   20   11   14   4   281      6199   22.29   1472   48.49


11528   2022   12   20   11   14   4   681      6198   22.28   1472   48.49


11529   2022   12   20   11   14   5   82      6200   22.3   1472   48.49


11530   2022   12   20   11   14   5   483      6200   22.3   1471   48.46


11531   2022   12   20   11   14   5   884      6200   22.3   1471   48.46


11532   2022   12   20   11   14   6   285      6200   22.3   1471   48.46


11533   2022   12   20   11   14   6   686      6201   22.31   1472   48.49


11534   2022   12   20   11   14   7   87      6201   22.31   1471   48.46


11535   2022   12   20   11   14   7   488      6201   22.31   1471   48.46


11536   2022   12   20   11   14   7   889      6200   22.3   1471   48.46


11537   2022   12   20   11   14   8   290      6201   22.31   1471   48.46


11538   2022   12   20   11   14   8   692      6201   22.31   1470   48.43


11539   2022   12   20   11   14   9   93      6200   22.3   1470   48.43


11540   2022   12   20   11   14   9   93      6200   22.3   1470   48.43


11541   2022   12   20   11   14   9   494      6200   22.3   1470   48.43


11542   2022   12   20   11   14   9   895      6200   22.3   1470   48.43


11543   2022   12   20   11   14   10   297      6200   22.3   1470   48.43


11544   2022   12   20   11   14   10   698      6200   22.3   1469   48.4


11545   2022   12   20   11   14   11   99      6201   22.31   1469   48.4


11546   2022   12   20   11   14   11   500      6200   22.3   1470   48.43


11547   2022   12   20   11   14   11   901      6199   22.29   1470   48.43


11548   2022   12   20   11   14   12   302      6200   22.3   1469   48.4


11549   2022   12   20   11   14   12   704      6200   22.3   1469   48.4


11550   2022   12   20   11   14   13   105      6199   22.29   1469   48.4


11551   2022   12   20   11   14   13   506      6199   22.29   1470   48.43


11552   2022   12   20   11   14   13   908      6200   22.3   1470   48.43


11553   2022   12   20   11   14   14   309      6199   22.29   1470   48.43


11554   2022   12   20   11   14   14   710      6198   22.28   1470   48.43


11555   2022   12   20   11   14   14   710      6199   22.29   1470   48.43


11556   2022   12   20   11   14   15   111      6198   22.28   1470   48.43


11557   2022   12   20   11   14   15   512      6198   22.28   1470   48.43


11558   2022   12   20   11   14   15   913      6197   22.27   1470   48.43


11559   2022   12   20   11   14   16   314      6197   22.27   1471   48.46


11560   2022   12   20   11   14   16   715      6197   22.27   1470   48.43


11561   2022   12   20   11   14   17   117      6197   22.27   1470   48.43


11562   2022   12   20   11   14   17   518      6197   22.27   1471   48.46


11563   2022   12   20   11   14   17   919      6196   22.26   1470   48.43


11564   2022   12   20   11   14   18   320      6196   22.26   1470   48.43


11565   2022   12   20   11   14   18   721      6196   22.26   1471   48.46


11566   2022   12   20   11   14   19   123      6196   22.26   1470   48.43


11567   2022   12   20   11   14   19   524      6195   22.25   1470   48.43


11568   2022   12   20   11   14   19   926      6194   22.24   1470   48.43


11569   2022   12   20   11   14   20   327      6194   22.24   1470   48.43


11570   2022   12   20   11   14   20   327      6194   22.24   1470   48.43


11571   2022   12   20   11   14   20   728      6193   22.23   1470   48.43


11572   2022   12   20   11   14   21   129      6193   22.23   1470   48.43


11573   2022   12   20   11   14   21   530      6192   22.22   1470   48.43


11574   2022   12   20   11   14   21   931      6192   22.22   1471   48.46


11575   2022   12   20   11   14   22   332      6192   22.22   1471   48.46


11576   2022   12   20   11   14   22   733      6192   22.22   1471   48.46


11577   2022   12   20   11   14   23   134      6191   22.21   1471   48.46


11578   2022   12   20   11   14   23   535      6190   22.2   1472   48.49


11579   2022   12   20   11   14   23   936      6192   22.22   1472   48.49


11580   2022   12   20   11   14   24   337      6192   22.22   1472   48.49


11581   2022   12   20   11   14   24   738      6192   22.22   1472   48.49


11582   2022   12   20   11   14   25   138      6191   22.21   1472   48.49


11583   2022   12   20   11   14   25   539      6190   22.2   1473   48.52


11584   2022   12   20   11   14   25   940      6191   22.21   1473   48.52


11585   2022   12   20   11   14   26   341      6191   22.21   1474   48.55
